id,full_name,display_name,slug,lnb_url,photo_url,birth_date,position,naturality,height_cm,weight_kg,profile_jersey_number,first_seen_season_id,last_seen_season_id,scrape_status,needs_manual_review,source_url
741,Joel Gabriel Muñoz Castillo,Muñoz,joel-gabriel-munoz-castillo,https://lnb.com.br/atletas/joel-gabriel-mu%c3%b1oz-castillo/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1980-06-24,Armador,Cidade do Panamá (PAN),175,,23,2,6,success,0,https://lnb.com.br/atletas/joel-gabriel-mu%c3%b1oz-castillo/
742,Joel Pereira de Souza Júnior,Joel,joel-pereira-de-souza-junior,https://lnb.com.br/atletas/joel-pereira-de-souza-j%c3%banior/,https://lnb.com.br/wp-content/uploads/2015/11/Joel.png,1994-03-03,Ala,Monte Azul Paulista / SP,,,26,8,8,success,0,https://lnb.com.br/atletas/joel-pereira-de-souza-j%c3%banior/
743,John Bonfim Caldas,John,john-bomfim-caldas,https://lnb.com.br/atletas/john-bomfim-caldas/,https://lnb.com.br/wp-content/uploads/2017/10/JhonBonfim.png,1999-07-23,Ala,,196,86,12,14,15,success,0,https://lnb.com.br/atletas/john-bomfim-caldas/
744,Johnnie Nascimento Silva Reis,Johnnie,johnnie-nascimento-silva-reis,https://lnb.com.br/atletas/johnnie-nascimento-silva-reis/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1991-04-15,Pivô,,186,,5,2,2,success,0,https://lnb.com.br/atletas/johnnie-nascimento-silva-reis/
745,Jon-Christopher Fuller,Fuller,jon-christopher-fuller,https://lnb.com.br/atletas/jon-christopher-fuller/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1994-08-20,Ala/Armador,,194,88,14,13,13,success,0,https://lnb.com.br/atletas/jon-christopher-fuller/
746,Jon Keaton Rogers,Rogers,jon-keaton-rogers,https://lnb.com.br/atletas/jon-keaton-rogers/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,----------,Pivô,,0,,12,4,4,success,0,https://lnb.com.br/atletas/jon-keaton-rogers/
747,Jonas Lopes Pereira Nunes,Jonas,jonas-lopes-pereira-nunes,https://lnb.com.br/atletas/jonas-lopes-pereira-nunes/,https://lnb.com.br/wp-content/uploads/2018/10/Jonas.png,2001-02-03,Ala/Pivô,,196,96,19,11,11,success,0,https://lnb.com.br/atletas/jonas-lopes-pereira-nunes/
748,Jonas Matheus Buffat,Buffat,jonas-matheus-buffat,https://lnb.com.br/atletas/jonas-matheus-buffat/,https://lnb.com.br/wp-content/uploads/2018/08/CabeçãoSite_0012_Buffat-400x353.png,2000-05-02,Ala,Itamaraju (BA),197,98,9,12,18,success,0,https://lnb.com.br/atletas/jonas-matheus-buffat/
749,Jonata Lima da Silva,Jhow,jonata-lima-da-silva,https://lnb.com.br/atletas/jonata-lima-da-silva/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,2000-12-23,Armador,Piracicaba (SP),190,85,4,16,16,success,0,https://lnb.com.br/atletas/jonata-lima-da-silva/
750,Jonatan Gabriel de Oliveira,Jonatan,jonatan-gabriel-de-oliveira,https://lnb.com.br/atletas/jonatan-gabriel-de-oliveira/,https://lnb.com.br/wp-content/uploads/2017/10/Jonatan-2-400x400.png,1999-04-08,Ala,Limeira (SP),188,90,50,10,18,success,0,https://lnb.com.br/atletas/jonatan-gabriel-de-oliveira/
751,Jonathan Castro dos Anjos,Dos Anjos,jonathan-castro-dos-anjos,https://lnb.com.br/atletas/jonathan-castro-dos-anjos/,https://lnb.com.br/wp-content/uploads/2017/01/CabeçãoSite_0006_Jon-400x400.png,1998-05-22,Ala/Pivô,Curitiba (PR),205,92,2,17,18,success,0,https://lnb.com.br/atletas/jonathan-castro-dos-anjos/
752,Jonathan Cristian Gomes Costa,Jonathan,jonathan-cristian-gomes-da-costa,https://lnb.com.br/atletas/jonathan-cristian-gomes-da-costa/,https://lnb.com.br/wp-content/uploads/2019/07/33-JONATHAN-400x400.png,2002-05-18,Ala/Pivô,São Paulo (SP),195,90,33,15,16,success,0,https://lnb.com.br/atletas/jonathan-cristian-gomes-da-costa/
753,Jonathan Ezequiel Machuca,Jony,jonathan-ezequiel-machuca,https://lnb.com.br/atletas/jonathan-ezequiel-machuca/,https://lnb.com.br/wp-content/uploads/2022/10/8.-JONY-1-400x400.png,1989-03-21,Armador,Villa Dolóres (Córdoba),185,83,8,15,17,success,0,https://lnb.com.br/atletas/jonathan-ezequiel-machuca/
754,Jonathan Knudsen Muller,Jonathan,jonathan-knudsen-muller,https://lnb.com.br/atletas/jonathan-knudsen-muller/,https://lnb.com.br/wp-content/uploads/2015/08/27-Jonathan.png,1996-01-22,Pivô,,205,126,29,8,10,success,0,https://lnb.com.br/atletas/jonathan-knudsen-muller/
755,Jonathan Peter Guimarães Tavernari,Jonathan,jonathan-peter-guimaraes-tavernari,https://lnb.com.br/atletas/jonathan-peter-guimar%c3%a3es-tavernari/,https://lnb.com.br/wp-content/uploads/2014/01/45-Tavernari-Rosto.png,1987-01-01,Ala,São Bernardo do Campo (SP),198,,45,6,6,success,0,https://lnb.com.br/atletas/jonathan-peter-guimar%c3%a3es-tavernari/
756,Jonathan Ricardo Moreira Andrade da Silva,Jojo,jonathan-ricardo-moreira-andrade-da-silva,https://lnb.com.br/atletas/jonathan-ricardo-moreira-andrade-da-silva/,https://lnb.com.br/wp-content/uploads/2023/06/6.-JOJO-MOREIRA-400x400.png,2006-09-24,Armador,São Paulo (SP),183,78,2,17,17,success,0,https://lnb.com.br/atletas/jonathan-ricardo-moreira-andrade-da-silva/
757,Jonathan Santana dos Santos Ferreira,Jonathan,jonathan-santana-dos-santos-ferreira,https://lnb.com.br/atletas/jonathan-santana-dos-santos-ferreira/,https://lnb.com.br/wp-content/uploads/2023/07/CabeçãoSite_0001_21-Jonathan-400x360.png,2004-06-03,Pivô,Duque de Caxias (RJ),201,95,21,18,18,success,0,https://lnb.com.br/atletas/jonathan-santana-dos-santos-ferreira/
758,Jonh Albert Thomas,Thomas,jonh-albert-thomas,https://lnb.com.br/atletas/jonh-albert-thomas/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1982-04-02,Ala/Pivô,,196,,435,2,2,success,0,https://lnb.com.br/atletas/jonh-albert-thomas/
759,Jordan Burger,Jordan,jordan-burger,https://lnb.com.br/atletas/jordan-burger/,https://lnb.com.br/wp-content/uploads/2016/10/6-Jordan-Burger.png,1991-03-04,Ala/Pivô,Florianópolis (SC),203,98,6,3,5,success,0,https://lnb.com.br/atletas/jordan-burger/
760,Jordan Charles Williams,Jordan,jordan-charles-williams,https://lnb.com.br/atletas/jordan-charles-williams/,,,,,,,,17,18,success,0,https://lnb.com.br/atletas/jordan-charles-williams/
761,Jordan Emerson Montgomery,Jordan,jordan-emerson-montgomery,https://lnb.com.br/atletas/jordan-emerson-montgomery/,https://lnb.com.br/wp-content/uploads/2017/02/Jordan-Mont.png,1993-11-29,Ala,,188,88,33,9,9,success,0,https://lnb.com.br/atletas/jordan-emerson-montgomery/
762,Jorge Guilherme Iglesias Junior,Jorginho,jorge-guilherme-iglesias-junior,https://lnb.com.br/atletas/jorge-guilherme-iglesias-junior/,https://lnb.com.br/wp-content/uploads/2016/10/Jorge.png,1995-04-26,Ala/Pivô,Cataguases (MG),205,98,25,8,8,success,0,https://lnb.com.br/atletas/jorge-guilherme-iglesias-junior/
763,José Carlos dos Santos Junior,Carlos Jr.,jose-carlos-dos-santos-junior,https://lnb.com.br/atletas/jos%c3%a9-carlos-dos-santos-junior/,https://lnb.com.br/wp-content/uploads/2016/10/CabeçãoSite_0008_Carlos-Jr-400x400.png,1998-11-13,Pivô,Salvador (BA),204,100,22,10,18,success,0,https://lnb.com.br/atletas/jos%c3%a9-carlos-dos-santos-junior/
764,José Carlos Francisco dos Santos,Zé Carlos,jose-carlos-francisco-dos-santos,https://lnb.com.br/atletas/jos%c3%a9-carlos-francisco-dos-santos/,https://lnb.com.br/wp-content/uploads/2016/10/Jose-Carlos-400x408.png,1997-01-21,Pivô,Itaúna (MG),200,115,35,10,12,success,0,https://lnb.com.br/atletas/jos%c3%a9-carlos-francisco-dos-santos/
765,Jose Guilherme Nascimento Haas,Haas,jose-guilherme-nascimento-haas,https://lnb.com.br/atletas/jose-guilherme-nascimento-haas/,https://lnb.com.br/wp-content/uploads/2014/07/12-Haas-Rosto.png,1986-03-20,Ala,Londrina (PR),195,,12,2,2,success,0,https://lnb.com.br/atletas/jose-guilherme-nascimento-haas/
766,Jose Ignacio Vildoza,Vildoza,jose-ignacio-vildoza,https://lnb.com.br/atletas/jose-ignacio-vildoza/,https://lnb.com.br/wp-content/uploads/2022/10/FLAMENGO_VILDOZA-149-400x400.png,1996-01-15,Armador,,191,92,11,15,15,success,0,https://lnb.com.br/atletas/jose-ignacio-vildoza/
767,José Jairo Santos Gonçalves Júnior,Jairo,jose-jairo-santos-goncalves-junior,https://lnb.com.br/atletas/jos%c3%a9-jairo-santos-gon%c3%a7alves-j%c3%banior/,https://lnb.com.br/wp-content/uploads/2015/11/Jairo.png,1987-04-11,Ala,,197,,12,8,8,success,0,https://lnb.com.br/atletas/jos%c3%a9-jairo-santos-gon%c3%a7alves-j%c3%banior/
768,José Junior Santana,Santana,jose-junior-santana,https://lnb.com.br/atletas/jose-junior-santana/,https://lnb.com.br/wp-content/uploads/2021/02/00-Santana-400x400.png,2003-08-20,Ala/Pivô,Cosmópolis (SP),193,94,0,13,13,success,0,https://lnb.com.br/atletas/jose-junior-santana/
769,José Mauro Barrozo Junior,J. Mauro,jose-mauro-barrozo-junior,https://lnb.com.br/atletas/jos%c3%a9-mauro-barrozo-junior/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1996-01-16,Ala/Pivô,Mococa (SP),201,93,42,8,8,success,0,https://lnb.com.br/atletas/jos%c3%a9-mauro-barrozo-junior/
770,José Santiago Materan Suarez,Materan,jose-santiago-materan-suarez,https://lnb.com.br/atletas/jose-santiago-materan-suarez/,https://lnb.com.br/wp-content/uploads/2022/11/77-MATERAN.png,1996-08-17,Ala,Lara (VEN),198,90,77,15,18,success,0,https://lnb.com.br/atletas/jose-santiago-materan-suarez/
771,José Victor Ferreira Jerônimo,Jerônimo,jose-victor-ferreira-jeronimo,https://lnb.com.br/atletas/jos%c3%a9-victor-ferreira-jer%c3%b4nimo/,https://lnb.com.br/wp-content/uploads/2018/11/7-4-400x367.png,1991-05-14,Pivô,Joinville (SC),208,120,7,3,11,success,0,https://lnb.com.br/atletas/jos%c3%a9-victor-ferreira-jer%c3%b4nimo/
772,Joseph Michael Warren,Warren,joseph-michael-warren,https://lnb.com.br/atletas/joseph-michael-warren/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1995-05-21,Ala,,197,85,2,10,10,success,0,https://lnb.com.br/atletas/joseph-michael-warren/
773,Joseph Troy Smith,Joe Smith,joseph-troy-smith,https://lnb.com.br/atletas/joseph-troy-smith/,https://lnb.com.br/wp-content/uploads/2014/11/10-Joe-Smith-Rosto.png,1977-12-17,Ala/Armador,New Orleans (EUA),193,,10,5,7,success,0,https://lnb.com.br/atletas/joseph-troy-smith/
774,Josimar Abdiel Ayarza Tous,Ayarza,josimar-abdiel-ayarza-tous,https://lnb.com.br/atletas/josimar-abdiel-ayarza-tous/,https://lnb.com.br/wp-content/uploads/2014/02/10-Ayarza-Rosto.png,1987-05-03,Ala,,203,,10,6,6,success,0,https://lnb.com.br/atletas/josimar-abdiel-ayarza-tous/
775,Juan Carlos Cardenas Morales,Cárdenas,juan-carlos-cardenas-morales,https://lnb.com.br/atletas/juan-carlos-cardenas-morales/,https://lnb.com.br/wp-content/uploads/2026/01/Cardenas-400x400.png,1997-01-10,Ala,Apartadó (COL),203,91,3,18,18,success,0,https://lnb.com.br/atletas/juan-carlos-cardenas-morales/
776,Juan Fortunato da Silva Nascimento,Juan,juan-fortunato-da-silva-nascimento,https://lnb.com.br/atletas/juan-fortunato-da-silva-nascimento/,https://lnb.com.br/wp-content/uploads/2021/07/CabeçãoSite_0003_7-Juan-400x438.png,2004-01-07,Ala,Duque de Caxias (RJ),188,86,7,17,18,success,0,https://lnb.com.br/atletas/juan-fortunato-da-silva-nascimento/
777,Juan Henrique de Souza Balbino,Juan,juan-henrique-de-souza-balbino,https://lnb.com.br/atletas/juan-henrique-de-souza-balbino/,https://lnb.com.br/wp-content/uploads/2015/08/5-Juan1.png,1996-08-08,Ala,São José dos Campos (SP),188,,5,7,8,success,0,https://lnb.com.br/atletas/juan-henrique-de-souza-balbino/
778,Juan Ignacio Laterza,Laterza,juan-ignacio-laterza,https://lnb.com.br/atletas/juan-ignacio-laterza/,https://lnb.com.br/wp-content/uploads/2025/10/CabeçãoSite_0008_Laterza-400x376.png,1997-05-07,Armador,Necochea (ARG),181,85.5,10,18,18,success,0,https://lnb.com.br/atletas/juan-ignacio-laterza/
779,Juan Manuel Torres,Torres,juan-manuel-torres,https://lnb.com.br/atletas/juan-manuel-torres/,https://lnb.com.br/wp-content/uploads/2013/12/21-Torres-Rosto1.png,1984-02-24,Pivô,Bahía Blanca (ARG),210,,21,6,6,success,0,https://lnb.com.br/atletas/juan-manuel-torres/
780,Juan Pablo Arengo,Juan,juan-pablo-arengo,https://lnb.com.br/atletas/juan-pablo-arengo/,,,,,,,,17,18,success,0,https://lnb.com.br/atletas/juan-pablo-arengo/
781,Juan Pablo Figueroa,Figueroa,juan-pablo-figueroa,https://lnb.com.br/atletas/juan-pablo-figueroa/,https://lnb.com.br/wp-content/uploads/2015/01/8-Figueroa-Rosto.png,1986-03-13,Armador,Córdoba (ARG),183,78,33,3,14,success,0,https://lnb.com.br/atletas/juan-pablo-figueroa/
782,Julian,Julian,julian,https://lnb.com.br/atletas/julian/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1991-01-03,Ala/Pivô,,191,,993,2,2,success,0,https://lnb.com.br/atletas/julian/
783,Juliano Armani Monteiro Silva,Armani,juliano-armani-monteiro-silva,https://lnb.com.br/atletas/juliano-armani-monteiro-silva/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1997-11-15,Armador,São Paulo (SP),182,77,5,10,12,success,0,https://lnb.com.br/atletas/juliano-armani-monteiro-silva/
784,Júlio Cesar Morais de Melo Ramos,Júlio,julio-cesar-morais-de-melo,https://lnb.com.br/atletas/julio-cesar-morais-de-melo/,https://lnb.com.br/wp-content/uploads/2021/07/Julio.png,2005-06-12,Armador,Taboão da Serra (SP),181,86,18,18,18,success,0,https://lnb.com.br/atletas/julio-cesar-morais-de-melo/
785,Junio Duval dos Santos,Duval,junio-duval-dos-santos,https://lnb.com.br/atletas/junio-duval-dos-santos/,https://lnb.com.br/wp-content/uploads/2016/10/06-Duval.png,1996-02-05,Ala,,196,100,6,6,6,success,0,https://lnb.com.br/atletas/junio-duval-dos-santos/
786,Junior,Junior,junior,https://lnb.com.br/atletas/junior/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1991-05-12,Pivô,,207,,9,2,2,success,0,https://lnb.com.br/atletas/junior/
787,Kaique Victor Pereira,Kaique,kaique-victor-pereira,https://lnb.com.br/atletas/kaique-victor-pereira/,https://lnb.com.br/wp-content/uploads/2021/07/CabeçãoSite_0007_Kaique-400x400.png,2004-05-23,Ala/Armador,Lençóis Paulista (SP),183,81,8,15,18,success,0,https://lnb.com.br/atletas/kaique-victor-pereira/
788,Kaleb Malicah Hunter,Hunter,kaleb-malicah-hunter,https://lnb.com.br/atletas/kaleb-malicah-hunter/,https://lnb.com.br/wp-content/uploads/2025/10/CabeçãoSite_0000_Hunter-1-400x400.png,1998-07-14,Ala/Armador,Durham (USA),192,82,44,18,18,success,0,https://lnb.com.br/atletas/kaleb-malicah-hunter/
789,Kauan Nascimento Raymundo,Raymundo,kauan-nascimento-raymundo,https://lnb.com.br/atletas/kauan-nascimento-raymundo/,https://lnb.com.br/wp-content/uploads/2021/07/CabeçãoSite_0008_Kauan-400x400.png,2005-03-16,Pivô,Campinas (SP),200,99.4,11,14,18,success,0,https://lnb.com.br/atletas/kauan-nascimento-raymundo/
790,Kauê Alexandrino Gelascov,Kauê,kaue-alexandrino-gelascov,https://lnb.com.br/atletas/kaue-alexandrino-gelascov/,https://lnb.com.br/wp-content/uploads/2021/07/10-KAUE-400x400.png,2003-01-17,Ala/Armador,São Paulo (SP),193,87,10,16,16,success,0,https://lnb.com.br/atletas/kaue-alexandrino-gelascov/
791,Kayo San-Thiago Manfio Gonçalves,Kayo,kayo-san-thiago-manfio-goncalves,https://lnb.com.br/atletas/kayo-san-thiago-manfio-goncalves/,https://lnb.com.br/wp-content/uploads/2016/10/CabeçãoSite_0002_23-Kayo-400x372.png,1999-06-10,Ala/Pivô,Palhoça (SC),204,110,23,16,18,success,0,https://lnb.com.br/atletas/kayo-san-thiago-manfio-goncalves/
792,Kelwin Miguel da Silva de Abreu,Kelwin Silva,kelwin-miguel-da-silva-de-abreu,https://lnb.com.br/atletas/kelwin-miguel-da-silva-de-abreu/,https://lnb.com.br/wp-content/uploads/2024/06/19-KELWIN-400x400.png,2008-03-05,Pivô,Jaú (SP),204,105,19,18,18,success,0,https://lnb.com.br/atletas/kelwin-miguel-da-silva-de-abreu/
793,Kendall Everette Stephens,Kendall,kendall-everette-stephens,https://lnb.com.br/atletas/kendall-everette-stephens/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1994-11-11,Ala,Victoria (AUS),206,92,21,16,16,success,0,https://lnb.com.br/atletas/kendall-everette-stephens/
794,Kendall Lamont Anthony,Anthony,kendall-lamont-anthony,https://lnb.com.br/atletas/kendall-lamont-anthony/,https://lnb.com.br/wp-content/uploads/2016/11/CabeçãoSite_0010_0-Kendall-400x400.png,1993-01-13,Armador,Tennessee (USA),175,80,0,9,18,success,0,https://lnb.com.br/atletas/kendall-lamont-anthony/
795,Kenny Montrell Dawkins,Dawkins,kenny-montrell-dawkins,https://lnb.com.br/atletas/kenny-montrell-dawkins/,https://lnb.com.br/wp-content/uploads/2016/10/dawkins-2-400x400.png,1987-07-23,Armador,Mississipi (EUA),175,80,14,4,18,success,0,https://lnb.com.br/atletas/kenny-montrell-dawkins/
796,Kesley De Souza Araújo,Kesley Araújo,kesley-de-souza-araujo,https://lnb.com.br/atletas/kesley-de-souza-ara%c3%bajo/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1991-05-03,Pivô,,200,,7,5,5,success,0,https://lnb.com.br/atletas/kesley-de-souza-ara%c3%bajo/
797,Kevin Edward Sowell,Sowell,kevin-edward-sowell,https://lnb.com.br/atletas/kevin-edward-sowell/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1981-04-25,Ala/Armador,"Hamilton, Ohio (EUA)",190,,33,4,4,success,0,https://lnb.com.br/atletas/kevin-edward-sowell/
798,Kevin Freitas Crescenzi,Crescenzi,kevin-freitas-crescenzi,https://lnb.com.br/atletas/kevin-freitas-crescenzi/,https://lnb.com.br/wp-content/uploads/2017/10/CabeçãoSite_0011_2-Crescenzi-400x400.png,1993-01-02,Ala/Armador,Denvill (EUA),192,92,2,10,18,success,0,https://lnb.com.br/atletas/kevin-freitas-crescenzi/
799,Kevin Rolando Foster,Kevin Foster,kevin-rolando-foster,https://lnb.com.br/atletas/kevin-rolando-foster/,https://lnb.com.br/wp-content/uploads/2019/11/Kevin-Rolando-Foster-400x432.jpg,1989-01-07,Pivô,Kingston (JAM),203,105,3,12,12,success,0,https://lnb.com.br/atletas/kevin-rolando-foster/
800,Keyron Jamier Sheard,Sheard,keyron-jamier-sheard,https://lnb.com.br/atletas/keyron-jamier-sheard/,https://lnb.com.br/wp-content/uploads/2016/11/SHEARD_CERRADO-1.png,1986-11-12,Ala,,195,102,3,9,15,success,0,https://lnb.com.br/atletas/keyron-jamier-sheard/
801,Kleber Barbosa Sales Júnior,Klebinho,kleber-barbosa-sales-junior,https://lnb.com.br/atletas/kleber-barbosa-sales-junior/,https://lnb.com.br/wp-content/uploads/2024/06/03-KLEBINHO-400x400.png,2005-11-05,Armador,Porto Velho (RO),175,70,2,18,18,success,0,https://lnb.com.br/atletas/kleber-barbosa-sales-junior/
802,Korian Jamar Lucious,Lucious,korian-jamar-lucious,https://lnb.com.br/atletas/korian-jamar-lucious/,https://lnb.com.br/wp-content/uploads/2019/02/6766318F-7FE9-44C2-A25B-04DAB8FA1860-400x400-400x400.png,1989-11-05,Armador,,180,74,11,12,12,success,0,https://lnb.com.br/atletas/korian-jamar-lucious/
803,Kyle Alejandro Fuller,Fuller,kyle-alejandro-fuller,https://lnb.com.br/atletas/kyle-alejandro-fuller/,https://lnb.com.br/wp-content/uploads/2017/08/FULLER-1-400x394.png,1992-01-27,Ala,,185,80,2,10,14,success,0,https://lnb.com.br/atletas/kyle-alejandro-fuller/
804,Kyle E. LaMonte,LaMonte,kyle-e-lamonte,https://lnb.com.br/atletas/kyle-e-lamonte/,https://lnb.com.br/wp-content/uploads/2015/01/13-Kyle-Lamonte-Rosto.png,1984-09-07,Ala/Armador,Davenport (EUA),191,,13,7,7,success,0,https://lnb.com.br/atletas/kyle-e-lamonte/
805,Lamar Andrew Morgan,Morgan,lamar-andrew-morgan,https://lnb.com.br/atletas/lamar-andrew-morgan/,https://lnb.com.br/wp-content/uploads/2016/10/uniforme-vasco.png,1997-04-30,Ala,New Jersey (USA),202,100,2,18,18,success,0,https://lnb.com.br/atletas/lamar-andrew-morgan/
806,Lamar Demond Roberson,Roberson,lamar-demond-roberson,https://lnb.com.br/atletas/lamar-demond-roberson/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1985-06-08,Ala,,202,,24,5,5,success,0,https://lnb.com.br/atletas/lamar-demond-roberson/
807,Lamonte Travonn Tremel Bearden,Bearden,lamonte-travonn-tremel-bearden,https://lnb.com.br/atletas/lamonte-travonn-tremel-bearden/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1995-10-30,Armador,Wisconsin (USA),192,90,3,18,18,success,0,https://lnb.com.br/atletas/lamonte-travonn-tremel-bearden/
808,Lawrence Ajhal Triplett,Triplett,lawrence-ajhal-triplett,https://lnb.com.br/atletas/lawrence-ajhal-triplett/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1994-07-04,Ala/Armador,,192,90,1,14,14,success,0,https://lnb.com.br/atletas/lawrence-ajhal-triplett/
809,Lázaro Rodrigues Leal Rojas,L. Rojas,lazaro-rodrigues-leal-rojas,https://lnb.com.br/atletas/l%c3%a1zaro-rodrigues-leal-rojas/,https://lnb.com.br/wp-content/uploads/2016/10/CabeçãoSite-24-rojas-400x400.png,1996-11-18,Pivô,Eunápolis (BA),211,96,12,15,17,success,0,https://lnb.com.br/atletas/l%c3%a1zaro-rodrigues-leal-rojas/
810,Leandro,Leandro,leandro,https://lnb.com.br/atletas/leandro/,https://lnb.com.br/wp-content/themes/lnb-2016/avatar_padrao.png,1980-01-01,Ala,,0,,22,4,4,success,0,https://lnb.com.br/atletas/leandro/
811,Leandro Cardoso Inácio,Leandro,leandro-cardoso-inacio,https://lnb.com.br/atletas/leandro-cardoso-inacio/,https://lnb.com.br/wp-content/uploads/2022/03/CabeçãoSite_0008_Leandro-1-400x400.png,2004-01-20,Pivô,Barueri (SP),201,85,10,17,18,success,0,https://lnb.com.br/atletas/leandro-cardoso-inacio/
